id,gods_name_id,lang,name,short_meaning_key,short_meaning_val,meanings_key,meanings_val
2273,308,tel,అల్ వదూదు:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ వదూదు:- అనగా ప్రియమైనవారిని ప్రేమించువాడు,ఆయనే’తనప్రవక్తలను,సందేశహరులను,వారి అనుచరులను’ మరియు తన అభిమానులను’ప్రేమిస్తాడు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2274,309,tel,అల్ మజీదు:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ మజీదు:-పరిపూర్ణగుణాల్లోని వివిధరకాలైన మహోన్నతమైన,విశాలమైన’లక్షణాలను కలిగి ఉన్నాడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2275,310,tel,అష్షహీదు.,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అష్షహీదు:-ఆయన నుండి ఏ విషయం దాగదు, ఆయన ప్రతీవస్తువును గ్రహిస్తున్నవాడు,దానితో ఉంటాడు,దాని సర్వం వివరాలు తెలిసి ఉంటాడు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2276,311,tel,అల్ హక్కు:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ హక్కు:- ఆయన ఉనికి మరియు అస్తిత్వం సత్యపరుస్తుంది,మరియు ఆయన నామాలు,గుణాలు మరియు’కార్యక్రమాలు,ఆదేశాలు,ప్రతిఫలాలు,సమస్తము పరిపూర్ణమైనవి మరియు సత్యమైనవి,అందులో ఎలాంటి అసత్యానికి తావులేదు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2277,312,tel,అల్ ఖవియ్యు:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ ఖవియ్యు:- సర్వ శక్తిమంతుడు,ఆయన పై ఎవడు ఆధిక్యాన్ని పొందలేడు,ఆయన తీర్పును ఎవరు దిక్కరించలేడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2278,313,tel,అల్ మతీను:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ మతీను:- శక్తి సామర్థ్యాలలో అత్యంత బలవంతుడు,ఎటువంటి బలహీనత,కష్టము కలుగనివాడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2279,314,tel,అల్ హయ్యు:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ హయ్యు:- సంపూర్ణజీవనం యొక్క సమస్త అర్థాలు ఆయనకు చెందుతాయి,ఆయనకు పూర్వం శూన్యం లేదు,మరియు ఆయనకు అంతంలేదు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2280,315,tel,అల్ ఖయ్యూము:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ ఖయ్యూము:- స్వయంగా నిలబడినవాడు,ఎవరి అవసరం లేనివాడు,ప్రతీదీ ఆయనపై ఆధారపడి నిలబడుతుంది,ఆయన అవసరంలేకుండా ఎవ్వడూ ఉండడు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2281,316,tel,అస్సమదు,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అస్సమదు:-పరిపూర్ణప్రభువు మరియు గొప్పయజమాని,ప్రతీ అవసరములో ఆశతో,భయంతో తలుచుకోబడేవాడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2282,317,tel,అల్ ఖాదిరు:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ ఖాదిరు:-సంపూర్ణత్వాన్ని కలిగియున్న సర్వశక్తిశామర్థ్యాలు కలవాడు,ఆయనను ఎవరు లొంగదీయలేరు,తనకు కావలిసినది కోల్పోనివాడు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2283,318,tel,అల్ ముత’ఆలి:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ ముత’ఆల్:- ఈ పేరు అల్లాహ్ యొక్క పరిపూర్ణ మహోన్నతను సమస్త కోణాల్లో అనగా-అస్తిత్వ,సామర్థ్య మరియు ఆధిక్యత పరంగా’ సూచిస్తుంది. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2284,319,tel,అత్ తవ్వాబు-క్షమించువాడు.,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">ఆయనే దాసునికి తౌబా అనుగ్రహిస్తాడు,మరియు అతని తౌబాను ఆమోదిస్తాడు </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2285,320,tel,అల్ అఫువ్వు:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ అఫువ్వు:- ఆయనే తప్పులను చెరిపివేస్తాడు,మరియు పాపానికి ఆయన అతీతుడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2286,321,tel,అల్-రవూఫు.,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్-రవూఫు:-తన దాసులపట్ల అత్యంత జాలి కలవాడు,వారిపట్ల దయామయుడు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2287,322,tel,అల్ గనియ్యు,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ గనియ్యు:-సమస్తానికి ఆయన అవసరము కలదు,ఆయనకు ఎవరి అవసరం లేదు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2288,323,tel,అల్ హాది:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ హాది:- ఆయన తన దాసులను సర్వ ప్రయోజనాల వైపుకు మరియు కీడుల రక్షణ వైపుకు మార్గదర్శనం చేస్తాడు,మరియు అందులో తాను కోరిన వారికి’ ఋజుమార్గం వైపుకు మార్గదర్శనం ప్రసాదిస్తాడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2289,324,tel,అల్ ఖరీబు:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ ఖరీబు :- ఆయన పుణ్యాన్ని అర్జిస్తూ విధేయత చూపువాడికి,దఆలు స్వీకరించమని వేడుతున్నవారికి దగ్గరగా ఉన్నాడు,మరియు సమస్త దాసులకు జ్ఞానపరంగా దగ్గరగా ఉన్నాడు,ఇది ఆయన గొప్పతనానికి,పవిత్రతకు విరుద్దమేమి కాదు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2290,325,tel,అల్ మన్నాను.,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్-మన్నాను:-ఆయనే అనుగ్రహించువాడు,ప్రసాదించువాడు,గొప్పగా ఒసిగేవాడు,అడగకముందే తన ప్రసాదంతో దాతృత్వం చూపువాడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2291,326,tel,అష్-షాఫియ్యు.,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అష్-షాఫియ్యు;-ఆయనే తన దాసులకు శరీరాల వ్యాధులను,హృదయాల రోగాలను మరియు మనోవాంఛల’నుండి స్వస్థత నొసగుతాడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2292,327,tel,అర్-రబ్బు,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అర్రబ్బు:- ఆయనే యజమాని,పోషకుడు,సంస్కరణకర్త, మరియు ప్రణాళికతో,రకరకాల అనుగ్రహాలతో తన సమస్త దాసులను పోషించువాడు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2293,328,tel,అల్-ముతీఉ:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్-ముతీఉ:- ఆయన వాస్తవంగా ఇవ్వడంలో ఏకైకుడు,పుచ్చుకునేవాడికి మరే నిరోదించేవాడు లేడు,ఆయన నిరోధించినవాడికి మరే ఇచ్చేవాడులేడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2294,329,tel,అల్ అహదు-ఏకైకుడు,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right""> అల్-అహదు:-ఆయనే రుబూబియ్యతు ఉలూహియ్యతు మరియు అస్మావ సిఫాతులో ఏకైకుడు మరియు ఏకత్వంలో సమస్త సంపూర్ణత కలవాడు తద్వారా ఇతరులెవ్వరు ఇందులో ఆయనకు భాగస్వామ్యం కాలేరు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2295,330,tel,అల్ ము'మిను- శాంతిప్రధాత,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్-ము'మిను:-ఆయన సత్యవంతుడు!తన ప్రవక్తలకోసం సూచనలను,అద్భుతాలను స్థాపించి’సత్యపరుస్తాడు,మరియు సృష్టితాలను సకల ఆపదలు మరియు యాతనల నుండి కాపాడి శాంతిని ప్రసాదిస్తాడు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2296,331,tel,అల్-బారి.,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్-బారిఉ:-సృష్టించినవాడు,ఆయనే సర్వాన్ని పుట్టించాడు,రూపు దిద్దాడు,లేని దానికి ఉనికి పోసినవాడు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2297,332,tel,అల్ ముసవ్విర్:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ ముసవ్విర్:- ఆయనే’వేర్వేరు ముఖచిత్రాలలో,విభిన్న శరీరాలతో తన సృష్టిని సృష్టించాడు,ఇది ఆయన యొక్క సంపూర్ణ జ్ఞానాన్ని మరియు వివేకాన్ని సూచిస్తుంది. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2298,333,tel,,,,,
2299,334,tel,అల్ ఫత్తాహు:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ ఫత్తాహు:-తన ఆరాధకుల మధ్య తన చట్టపరమైన తీర్పుల ప్రకారం పరిపాలించేవాడు మరియు వారిలో తన తక్దీర్’విధి తీర్పులను నిర్ణయిస్తాడు మరియు తన నేరపూరిత నిబంధనలతో వారిని శిక్షిస్తాడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2300,335,tel,,,,,
2301,336,tel,,,,,
2302,337,tel,,,,,
2303,338,tel,అర్రాఫి'ఉ,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అర్రాఫిఉ :- ఆయనే తను కోరినవారిని,కోరినవిధంగా గౌరవంతో ఎత్తుతాడు,ప్రపంచంలో,పరలోకంలో తన ఔలియాలను ఎత్తినట్లుగా. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2306,341,tel,అల్ బసీరు,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్-బసీరు:-ప్రతి దానిని’అది ఎంత చిన్నదైన,రేణువైన కంటి చూపుతో చుట్టుముట్టినవాడు,విషయాలపై అంతర్దృష్టి కలవాడు,సర్వ విషయాలకు నిపుణుడు,అంతర్గత పరిజ్ఞానం కలవాడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2307,342,tel,అల్ హకమ్:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ హకమ్:- ఆయన వైపుకు ప్రతీఆదేశం,తీర్పు మరలుతుంది,మరియు అతను కోరుకున్నది ఆదేశిస్తాడు,తన దాసుల మధ్య సత్యంతో,న్యాయంతో పరిపాలిస్తాడు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2309,344,tel,అల్ అలీ:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ అలీ: ఆయనకు మాత్రమే సంపూర్ణ మహోన్నత ప్రతీకోణంలో చెందుతుంది:అనగా“సామర్థ్యపు ఆధిక్యత మరియు అస్తిత్వమహోన్నతలో చెందుతుంది </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2310,345,tel,అల్ హసీబు.,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ హసీబు:- తనను విశ్వసించే దాసులకు మరియు,తవక్కలు వహించు దాసులకొరకు సరిపోయేవాడు,తనదాసుల కార్యక్రమాల పట్ల జ్ఞానం కలిగినవాడు మరియు ఆ ప్రకారం వారితో లెక్కతీసుకునేవాడు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2313,348,tel,అల్ వకీలు,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ వకీలు:- తన సృష్టిజీవనోపాధికి సంరక్షకుడు,వారి ప్రయోజనాలకు బాధ్యుడు,మరియు ఆయనే తన మిత్రులను నియమిస్తాడు వారికి సౌలభ్యాన్ని ప్రసాదిస్తాడు,కష్టకారకాల నుండి రక్షిస్తాడు, వారి వ్యవహారాలకు సరిపోతాడు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2314,349,tel,అల్ వలియ్యు .,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ వలియ్యు:- తన మోమిను దాసులకు మద్దతుదారుడు,మరియు తన సమస్తజీవుల వ్యవహారాలకు ఆధారభూతుడు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2315,350,tel,అల్ హమీదు.,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ హమీదు:- ఈ పేరు సమస్త పొగడ్తలు,నైపుణ్యాలు కేవలం మహోన్నతుడైన అల్లాహ్ కొరకు సూచిస్తుంది,ఆయనే ఈ పొగడ్తలకు,నైపుణ్యాలకు అస్తిత్వ,లక్షణాల మరియు కార్యక్రమాల పరంగా హక్కుదారుడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2323,358,tel,అల్ వాహిదు :- ఒకేఒక్కడు.,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">తన అస్తిత్వం,లక్షణాలు మరియు కార్యక్రమాలలో మరొక సాటిలేని ఒకేఒక్కడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2324,359,tel,అల్ ముక్తదిర్:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ ముక్తదిర్:- ఆయనకు సంపూర్ణ శక్తిసామర్థ్యాలు కలవు,దానికి ఏది అడ్డుకొలేదు</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2325,360,tel,అల్ ముఖద్దిము,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ ముఖద్దిము:- వస్తువుల అర్హతమేరకు వాటి గమ్యాలకు చేరుస్తాడు,అందులో ఆయన కోరుకున్నదాన్ని మొదట అందిస్తాడు మరియు కోరుకున్నదాన్ని ఆలస్యం చేస్తాడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2326,361,tel,అల్ ము'అఖ్ఖిరు,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ ము’అఖ్ఖిరు:-ఆయనే ఆలస్యం కావాల్సిన విషయాలను ఆలస్యం చేస్తాడు, మరియు వాటి స్థానాల్లో వాటిని స్థాపిస్తాడు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2327,362,tel,అల్ అవ్వలు-మొట్టమొదటి,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ అవ్వలు-ఆయనకు ముందు ఎవరు లేరు</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2328,363,tel,అల్-ఆఖిరు చిట్టచివరి.,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ ఆఖిరు(చిట్టచివరి) –ఆయన తరువాత ఏది లేదు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2329,364,tel,అజ్జాహిరు:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అజ్జాహిరు:- ఆయనకు పైన మరొకరు లేరు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2330,365,tel,అల్ బాతిను.,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ ఆఖిరు(చిట్టచివరి) –ఆయన తరువాత ఏది ఉండదు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2332,367,tel,అల్-బిర్రు,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్-బిర్రు:-అనేక అనుగ్రహాలతో దాసుల పట్ల అత్యుత్తమ వైఖరి అవలంభించువాడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2334,369,tel,,,,,
2335,370,tel,జుల్ జలాల్ వల్ ఇక్రాము.,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">జుల్ జలాలి వల్ ఇక్రామ్:- కీర్తించదగువాడు,గొప్పవాడు,దయామయుడు,కారుణ్యమయుడు, మరియు ఉదారమయుడు,కీర్తికి,ప్రశంసలకి పొగడ్తల కి హక్కుదారుడు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
2345,380,tel,అల్ వారిసు:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ వారిసు:- ఆయనే సృష్టి అంతమైన తరువాత మిగిలేవాడు,మరియు సమస్త భూగోళానికి దానిపై ఉన్నదానికి వారసుడు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2348,383,tel,అల్ జమీల్ :,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right""> అల్ జమీల్ :- పరిపూర్ణ అందం,ఆయన అస్తిత్వంలో,నామాలలో గుణాలలో మరియు క్రియల్లో మాత్రమే శోభిస్తుంది. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2349,384,tel,అల్ ఖాహిరు,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ ఖాహిరు:-సమస్తలోకాలు ఆయన కొరకు లొంగిపోయాయి,మరియు సమస్త సృష్టిజీవులు ఆయన కొరకు అనుకువను కలిగుయున్నాయి,ఆయన శక్తిసామర్థ్యాలకు,ఆయన కొరికకు కట్టుబడియున్నాయి. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2350,385,tel,అల్ ముబీను.,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ ముబీను:-ఆయన ఏకత్వం గురించి స్పష్టపరిచాడు, ఆయనతో ఏ భాగస్వామి లేడు,మరియు తనదాసులకు సత్యాన్ని విడమర్చి స్పష్టపరుస్తున్నాడు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2351,386,tel,అల్ కాఫీ:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ కాఫీ:- తన సమస్త దాసులకు మరియు వారికి అవసరమైన అన్నిటికీ సరిపోయేవాడు,మరియు ఆయన సహాయంతో ఇతరులకు సరిపోతాడు మరియు ఇతరులు సంతృప్తి చెందుతారు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2352,387,tel,అల్-వితరు:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్-వితరు:- ఆయన ఒకేఒక్కడు, ఆయనకు ఇతరుల భాగస్వామ్యం లేదు మరియు ఆయనకు మరొకడు సాటిలేడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2353,388,tel,అల్ జవ్వాదు:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ జవ్వాదు:- అత్యధికంగా ఇచ్చేవాడు,ఆయన సమస్త బ్రహ్మాండానికి సర్వసాధారణంగా తన ప్రసాదాన్నిఅనుగ్రహిస్తాడు</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2354,389,tel,అర్రఫీఖు,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అర్రఫీఖు- విషయాలను మృదువుగా జాగ్రత్తగా నిర్వహించువాడు,అందులో క్రమాన్ని అనుసరించువాడు,పాపుల శిక్షల విషయంలో వేగిరపడనివాడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2355,390,tel,అస్సయ్యిదు:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అస్సయ్యిదు:-ప్రభువు మరియు యజమాని,-సత్యాన్ని నొక్కిచెప్పేవాడు, సృష్టిజీవులు ప్రాపంచిక మరియు పరలోక వ్యవహారాలకు సంభందించి ఆయన వైపుకు మరలుతుంది. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2356,391,tel,అస్సుబ్బూహు:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అస్సుబ్బూహు:- ఆయన సర్వలోపాలకు,దోషాలకు పరిశుద్దుడు,భూమ్యాకాశాలలో ఉన్న సమస్తము ఆయన పరిశుద్దతను,పవిత్రతను కొనియాడుతున్నాయి. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2357,392,tel,అష్-షాకిర్.,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అష్-షాకిర్:-తనకుతగినరీతిలో విధేయత చూపినవాడిని,కీర్తించేవాడిని,పుణ్యప్రాప్తిని ఆశిస్తూ అనుసరించే వాడిని,ప్రశంసించువాడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2358,393,tel,అత్తయ్యిబు:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అత్తయ్యిబు:- అనగా ఆయన సమస్త లోపాలకు దోషాలకు సర్వోన్నతుడు,పవిత్రుడు మరియు పరిశుద్దుడు.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2359,394,tel,అల్-ఆలా.,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్-ఆలా:-ఈ పేరు’ఉలువ్వు-గొప్పతనం కు చెందిన సమస్త అర్థాలను ప్రతీకోణంలో,అస్తిత్వం,సామర్థ్యం మరియు అధికార పరంగా అల్లాహ్ కోసం సూచిస్తుంది.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2360,395,tel,అల్ ఖదీరు:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ ఖదీరు:-ఆయన సంపూర్ణ శక్తిసామర్థ్యాలను కలిగినవాడు,దానికి ఎటువంటి అసమర్థత, బలహీనత, దరిచేరదు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2361,396,tel,అల్ ముహీత్:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ ముహీత్:-తన సృష్టిజీవుల పట్ల అల్లాహ్ మహోన్నతను సూచిస్తుంది,ఆయన ప్రతీదాన్ని జ్ఞాన,శక్తిసామర్థ్యం మరియు ఆధిక్యత పరంగా చుట్టుముట్టియున్నాడు. </p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
2362,397,tel,అల్ అక్రము.,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">అల్ అక్రము:-అత్యధికంగా మేలు,బహుమతులు ప్రసాదించేవాడు,ఆయన చేతుల్లో సమస్త మేలు ఉంది మరియు ప్రతీ మేలు ఆయన వైపు నుండి లభిస్తుంది.</p>",المعنى,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
